id,name,artist_id,year,popularity,release_date
5k5fWendNngd89O8JKoE8L,Better When I'm Dancin',6JL8zeS1NmiOftqZTRgdTz,2015,73,2015-10-14
6fL8iaSdwmSTQiUv9K6L4h,Faneto,15iVAtD3s3FsQR4w1v6M0P,2015,69,2015-06-16
7uJH0YdSZL6psjxI6Xy08b,Acquainted,1Xyo4u8uXC1ZmMpatF05PJ,2015,72,2015-08-28
496GZe7MxLloHgUQTmY2Ch,$outh $ide $uicide,1VPmR4DJC1PlOtd0IADAO0,2015,68,2015-06-15
06WUUNf7q18NZfjIsQFsfa,Delusions of Saviour,1IQ2e1buppatiN1bxUVkrk,2015,73,2015-09-11
62PaSfnXSMyLshYJrlTuL3,Hello,4dpARuHxo51G3z768sgnrY,2015,72,2015-11-20
3NLnwwAQbbFKcEcV8hDItk,Perfect,4AK6F7OLvEQ5QYCBNiQWHq,2015,80,2015-11-13
3K1tdhoeE6koNnWgAxEK9Y,Mrs. Potato Head,63yrD80RY3RNEM2YDpUpO8,2015,73,2015-08-14
5H3TCfiw0CQTX1XU7A9TXM,Cake,63yrD80RY3RNEM2YDpUpO8,2015,73,2015-08-14
3fo6DYGktjENCiagUeU9yH,Pity Party,63yrD80RY3RNEM2YDpUpO8,2015,71,2015-08-14
3nlVjrlLMJHC7Flf9impf9,"Dancing In The Dark - From The ""Home"" Soundtrack",5pKCCKE2ajJHZ9KAiaK11H,2015,66,2015-03-23
21qg0IBZf8R12qHd9A3AA4,Salvatore,00FQb4jTyendYWaN8pK0wa,2015,75,2015-09-18
1Rq4GtIucW9CAcF8B6PAbW,I Serve the Base,1RyvyyTE3xzB2ZywiAwp0i,2015,69,2015-07-17
3EGW6TGGbdk6Ys1Y3HU3lj,Training Wheels,63yrD80RY3RNEM2YDpUpO8,2015,71,2015-08-14
0t7fVeEJxO2Xi4H2K5Svc9,Send My Love (To Your New Lover),4dpARuHxo51G3z768sgnrY,2015,72,2015-11-20
3YchUDysu9jfzeSRG8st77,ghost boy,2kCcBybjl3SAtIcwdWpUe3,2015,71,2015-09-18
3dP0pLbg9OfVwssDjp9aT0,Satisfied,5VJN4jB6PqqEg4kJiAj6Eu,2015,69,2015-09-25
4TTV7EcfroSLWzXRY6gLv6,Alexander Hamilton,3cR4rhS2hBWqI7rJEBacvN,2015,69,2015-09-25
5zUQZjVB6bfewBXWqsP9PY,Here,2wUjUUtkb5lvLKcGKsKqsR,2015,70,2015-11-13
6Yqmv7XJLCrQEauMbPGZSw,Maria I'm Drunk (feat. Justin Bieber & Young Thug),0Y5tJX1MQlPlqiwlOH1tJY,2015,71,2015-09-04
2MQhTbX792AT6YyzwLz9dt,Sedona,7EGwUS3c5dXduO4sMyLWC5,2015,64,2015-03-17
5S9lfZu1YF8xKkgSsqL2Bd,Elastic Heart,5WUlDfRSoLAfcVSX1WnrxN,2015,66,2015-05-04
3lGMtkONrZdJ8kTCg6KIFf,Hasta la Raíz,1hcdI2N1023RvSwLzTtdsp,2015,78,2015-11-13
4Pn0JlCUusD2QHjADuOzuV,Humble And Kind,6roFdX1y5BYSbp60OTJWMd,2015,67,2015-01-01
6OG1S805gIrH5nAQbEOPY3,You'll Be Back,7KkqUt65v6LMtR369OQ6FB,2015,69,2015-09-25
5k0KjsgX1ETIAQWVBRHzq3,Wash It All Away,5t28BP42x2axFnqOOMg3CM,2015,65,2015-09-04
7EqpEBPOohgk7NnKvBGFWo,Wait for It,3cR4rhS2hBWqI7rJEBacvN,2015,69,2015-09-25
3yy1OnN0D8Zlq6rfHfJ5UK,Cocaine Jesus,4hz8tIajF2INpgM0qzPJz2,2015,67,2015-04-25
4jL6WWKFDqCOPo2hC3VhSS,Water Under the Bridge,4dpARuHxo51G3z768sgnrY,2015,69,2015-11-20
1ejyx2kXWFY6QuYHu7yOyD,Harvest Moon,1VPmR4DJC1PlOtd0IADAO0,2015,66,2015-01-14
2IO7yf562c1zLzpanal1DT,Gasoline,26VFTg2z8YR0cCuwLzESi2,2015,70,2015-08-28
05TOt5Vz4StdjMpEdFPlvB,All I Ask,4dpARuHxo51G3z768sgnrY,2015,69,2015-11-20
2OQ1V0e2O56AeIo4ywuYKF,People Everywhere (Still Alive),2mVVjNmdjXZZDvhgQWiakk,2015,70,2015-11-06
25KybV9BOUlvcnv7nN3Pyo,In The Night,1Xyo4u8uXC1ZmMpatF05PJ,2015,72,2015-08-28
1lgN0A2Vki2FTON5PYq42m,Warriors,53XhwfbYqKCa1cC15pYq2q,2015,65,2015-10-16
79zvVrn65ksbiGQxrtV4I5,Guaya Guaya,33ScadVnbm2X8kkUqOkC6Z,2015,76,2015-06-16
3ESSGgWzRf1xvP7G5hHMhB,Again,6PXS4YHDkKvl1wkIl4V8DL,2015,66,2015-09-25
1yj1ZztSGITJ5Nf4mfH92c,Spin You Around,4oUHIQIBe0LHzYfvXNW4QM,2015,66,2015-08-24
0qt5f5EL92o8Snzopsv0en,Geronimo,6VxCmtR7S3yz4vnzsJqhSV,2015,73,2015-01-12
66hayvUbTotekKU3H4ta1f,Where Are Ü Now (with Justin Bieber),1HxJeLhIuegM3KgvPn8sTa,2015,74,2015-02-24
71X7bPDljJHrmEGYCe7kQ8,The Schuyler Sisters,5VJN4jB6PqqEg4kJiAj6Eu,2015,68,2015-09-25
70eDxAyAraNTiD6lx2ZEnH,Ex's & Oh's,3bhu7P5PfngueRHiB9hjcx,2015,71,2015-02-13
03f7xZmt2wHCIDJBFPK8G4,Soap,63yrD80RY3RNEM2YDpUpO8,2015,70,2015-08-14
0tV8pOpiNsKqUys0ilUcXz,Rise Up,1c4rxrxy8eDLvMVL1DTiBe,2015,72,2015-08-28
232jKM7OzWMfuwHyf9r3dX,Drama (feat. Drake),7mDU6nMUJnOSY2Hkjz5oqM,2015,68,2015-07-31
4TSDz7xZtxIXeKwiOuCe25,Me U & Hennessy (feat. Lil Wayne),7kFfY4UjNdNyaeUgLIEbIF,2015,67,2015-04-20
79XrkTOfV1AqySNjVlygpW,Energy,3TVXtAsR1Inumwj472S9r4,2015,68,2015-02-12
5jE48hhRu8E6zBDPRSkEq7,All About That Bass,6JL8zeS1NmiOftqZTRgdTz,2015,73,2015-01-09
27GmP9AWRs744SzKcpJsTZ,Jumpman,3TVXtAsR1Inumwj472S9r4,2015,68,2015-09-20
2Fk0WwAqTBesLtKg97nojy,Crash and Burn,6x2LnllRG5uGarZMsD4iO8,2015,65,2015-01-01
2bNxCVI4Fub8BAwr0CQDyd,Rotten to the Core,2W8yFh0Ga6Yf3jiayVxwkE,2015,69,2015-01-01
6ydWxkzjDktHsTzvWcaZ1i,In For It,2jku7tDXc6XoB6MO2hFuqg,2015,71,2015-01-15
7qfoq1JFKBUEIvhqOHzuqX,Non-Stop,3cR4rhS2hBWqI7rJEBacvN,2015,68,2015-09-25
5zT5cMnMKoyruPj13TQXGx,I Found,0MmnmsAuQKRFpo6vJElcaU,2015,73,2015-04-20
0dbzWSYpMcRtwjI1S7Pkql,"Huntin', Fishin' And Lovin' Every Day",0BvkDsjIUla7X0k6CSWh1I,2015,66,2015-08-07
08zJpaUQVi9FrKv2e32Bah,Planez,3KV3p5EY4AvKxOlhGHORLg,2015,66,2015-12-04
2G6PeWL4JanUge47LNdFtJ,Institution,46SHBwWsqBkxI7EeeBEQG7,2015,65,2015-12-26
1bqrRn1pJWowNLA5N9L6uW,Meet Me in the Woods,6ltzsmQQbmdoHHbLZ4ZN25,2015,64,2015-04-07
052vSBPxqdmYRDlkSPiavc,Cry Baby,63yrD80RY3RNEM2YDpUpO8,2015,69,2015-08-14
0uMZbmAAgOhdMrv25iPEH6,Goth,48nHO1cuTbpx4ELhChsxX1,2015,73,2015-03-05
4skuEIloXWuxxgekKupkEH,Tu Falta De Querer,4boI7bJtmB1L3b1cuL75Zr,2015,78,2015-08-21
4cxvludVmQxryrnx1m9FqL,My Shot,4aXXDj9aZnlshx7mzj3W1N,2015,68,2015-09-25
5vyR3lTiw4zz8B4PvnAO4c,Mount Sinai,1VPmR4DJC1PlOtd0IADAO0,2015,66,2015-06-15
77KnJc8o5G1eKVwX5ywMeZ,Mind Over Matter (Reprise),4j56EQDQu5XnL7R3E9iFJT,2015,75,2015-04-18
4scpF6J5uMBvoh6sFB7EL1,No Type,7iZtZyCzp3LItcw1wtPI3D,2015,69,2015-01-06
3I7krC8kr0gFR7P6vInR1I,Do I Make You Wanna,1By9QBFnjZAoI83BZppHlt,2015,64,2015-06-02
3kofbhXJJrHrcBaTstmNvh,feelz,2kCcBybjl3SAtIcwdWpUe3,2015,67,2015-05-16
5PUawWFG1oIS2NwEcyHaCr,Uma Thurman,4UXqAaa6dQYAk18Lv7PEgX,2015,67,2015-01-16
54PbBpquVfhfrwRwvjSXbI,We Don't Talk Anymore (feat. Selena Gomez),6VuMaDnrHyPL1p4EHjYLi7,2015,78,2015-11-05
2u0CelO5c81XS7z3dGpHbS,The Beach,77SW9BnxLY8rJ0RciFqkHh,2015,72,2015-10-30
16bHRxM89ue0TiCKARYbRp,Sorry Not Sorry,2EMAnMvWE2eb56ToJVfCWs,2015,65,2015-10-02
7MBSbBrx0TvBYyKEcpGcJb,Sweet Marie,027TpXKGwdXP7iwbjUSpV8,2015,70,2015-12-23
6dr7ekfhlbquvsVY8D7gyk,"Aaron Burr, Sir",4aXXDj9aZnlshx7mzj3W1N,2015,67,2015-09-25
1rNgLcVhVTTKKmHBH8nQlt,5 Little Monkeys,1RvroR5di6EndZNcfNNL0d,2015,69,2015-03-15
6scpNkWEmUxmKY7nYjVLsX,Apple Pie,0Y5tJX1MQlPlqiwlOH1tJY,2015,69,2015-09-04
7x5xYW5W42OGPAdHUyyguy,Locked Away (feat. Adam Levine),4TH4BHy0LdBi3dpBW4P2UX,2015,78,2015-10-09
5rqfg8Hz5D1aCcn2XUxzNA,Traphouse,2jku7tDXc6XoB6MO2hFuqg,2015,69,2015-01-15
5lFDtgWsjRJu8fPOAyJIAK,Back To Back,3TVXtAsR1Inumwj472S9r4,2015,66,2015-07-31
54Sc7mZQ1RM03STpk4SfaA,Helpless,2OEGI2wrCVmvavKEOMlccy,2015,67,2015-09-25
0H04yVa3DJxoXbLBpAb7iV,I'm Comin' Over,4BYxqVkZyFjtik7crYLg5Q,2015,64,2015-11-13
2pA4ip3VIEVcIa3qE02oAX,"10,000 Emerald Pools",1KP6TWI40m7p3QBTU6u2xo,2015,65,2015-10-16
6GB3N6bDucdHThFVDCBcCv,Lte,1VPmR4DJC1PlOtd0IADAO0,2015,66,2015-05-08
26rdOwwjC2UnweK3xeS58u,GDFR (feat. Sage the Gemini & Lookas),0jnsk9HBra6NMjO2oANoPY,2015,71,2015-04-07
4B3qvzOMzLQXLeYgPsG3KA,Burn,2OEGI2wrCVmvavKEOMlccy,2015,67,2015-09-25
3WcC6NH9J77xPEvj1SOL7z,March Madness,1RyvyyTE3xzB2ZywiAwp0i,2015,66,2015-03-21
