track_id,track_name,artist_id,year,energy,danceability,instrumentalness,loudness,tempo,valence,energy_category,tempo_category,danceability_category,valence_category,danceability_valence_interaction,loudness_scaled,loudness_category,instrumentalness_category,custom_score
3cxZT78mZDyLsLPJKcTu3U,Right Side of My Neck,5szilpXHcwOqnyKLqGco5j,2019,0.515,0.716,0.000249,-9.073,117.039,0.315,Medium,Medium,High,Neutral,0.22554,0.7870247274660994,Very High,Low,0.5797049454932199
79s5XnCN4TJKTVMSmOx8Ep,Dior,0eDvMgVFoNV3TpwtrVCoTj,2019,0.805,0.548,0.000405,-5.732,142.096,0.649,High,Fast,Medium,Happy,0.355652,0.8857277910721144,Very High,Low,0.7050455582144229
7CZyCXKG6d5ALeq41sLzbw,Take What You Want (feat. Ozzy Osbourne & Travis Scott),246dkjvS1zLTtiykXe5h60,2019,0.8,0.498,0.0,-2.665,139.918,0.272,High,Medium,Medium,Sad,0.135456,0.9763360808295666,Very High,None,0.6126672161659134
0t3ZvGKlmYmVsDzBJAXK8C,Goodbyes (feat. Young Thug),246dkjvS1zLTtiykXe5h60,2019,0.653,0.547,0.0,-3.875,150.097,0.163,High,Fast,Medium,Sad,0.089161,0.9405890868267897,Very High,None,0.556217817365358
5QvBXUm5MglLJ3iBfTX2Wo,RUNNING OUT OF TIME,4V8LLVI7PbaPR0K2TGSxFF,2019,0.391,0.36,0.000406,-10.6,84.281,0.162,Medium,Slow,Low,Sad,0.05832,0.7419126118939998,High,Low,0.3946325223788
4Wjhj0WjkyECccfHVIgaTq,Trust Issues,3TVXtAsR1Inumwj472S9r4,2019,0.539,0.421,0.0,-5.456,89.177,0.523,Medium,Slow,Medium,Neutral,0.220183,0.8938816508611775,Very High,None,0.5705763301722355
3T06rGO2dVEntMvym0vpQu,Empty,4MCBfE4596Uoi2O4DtmEMz,2019,0.561,0.746,0.0,-4.869,77.535,0.463,Medium,Slow,High,Neutral,0.345398,0.911223374398062,Very High,None,0.6620446748796124
3f9Mzvd3URfbbIJBX4pz9Z,Phone Numbers,6USv9qhCn6zfxlBQIYJ9qs,2019,0.539,0.884,0.0,-6.389,85.008,0.776,Medium,Slow,High,Happy,0.685984,0.866318059617714,Very High,None,0.7672136119235428
5MPPttjfGap2C6j6eKcO6J,Baby (Lil Baby feat. DaBaby),6i392l38cR3uBPF0DbNs7S,2019,0.463,0.97,0.0,-7.259,108.003,0.46,Medium,Medium,High,Neutral,0.4462,0.8406156755000147,Very High,None,0.689873135100003
6K4336phprB3Mj8qwYxibR,Snow,40ZNYROS4zLfyyBSs2PGe2,2019,0.0736,0.557,0.0,-15.741,155.294,0.196,Low,Fast,Medium,Sad,0.109172,0.5900322018375728,High,None,0.3525064403675145
7qHNSOvoAZc7SdeJClZJbq,Kid Cudi - Remix,3uo0ix4Y67XHVWBhXXIY1S,2019,0.779,0.792,0.000409,-8.757,159.963,0.406,High,Fast,High,Neutral,0.321552,0.7963603060651718,Very High,Low,0.6931220612130344
4guBZjUyrGoHsTahO3IHdj,Did It Again,4Ga1P7PMIsmqEZqhYZQgDo,2019,0.561,0.686,0.0,-9.929,148.775,0.186,Medium,Fast,Medium,Sad,0.127596,0.7617359449319034,Very High,None,0.5448971889863807
6XHVuErjQ4XNm6nDPVCxVX,No Guidance (feat. Drake),7bXgB6jMjp9ATFy66eO08Z,2019,0.454,0.696,0.0,-6.756,92.928,0.136,Medium,Slow,Medium,Sad,0.094656,0.85547578953588,Very High,None,0.527395157907176
61OJxhoY3Ix50rYVKo8zRK,Can I Call You Tonight?,6eJa3zG1QZLRB3xgRuyxbm,2019,0.842,0.641,0.911,-7.27,129.978,0.499,High,Medium,Medium,Neutral,0.319859,0.8402907028272623,Very High,High,0.6956081405654524
3QzAOrNlsabgbMwlZt7TAY,Ballin' (with Roddy Ricch),0YinUQ50QDB7ZxSCLyQ40k,2019,0.545,0.809,0.0,-6.678,97.008,0.244,Medium,Slow,High,Sad,0.197396,0.8577801412153978,Very High,None,0.6115060282430795
1ZMiCix7XSAbfAJlEZWMCp,Falling,6KImCVD70vtIoJWnq6nGn3,2019,0.267,0.567,1.46e-06,-6.502,110.011,0.0592,Low,Medium,Medium,Sad,0.0335663999999999,0.8629797039794381,Very High,Low,0.4242459407958876
1B62o4CbdL9ckGvwsz2cgn,Where's My Love,6AyATGg7mDgBlZ4N5uNog0,2019,0.36,0.604,0.0343,-10.109,103.985,0.37,Medium,Medium,Medium,Neutral,0.2234799999999999,0.7564182102868622,Very High,Low,0.5149836420573725
6EtKlIQmGPB9SX8UjDJG5s,Formula,2feDdbD5araYcm6JhFHHw7,2019,0.664,0.574,0.0553,-6.068,144.654,0.226,High,Fast,Medium,Sad,0.129724,0.8758013530680375,Very High,Low,0.5698602706136076
4Of7rzpRpV1mWRbhp5rAqG,Bruises,4GNC7GD6oZMSxPGyXy4MNB,2019,0.308,0.736,0.0,-7.83,111.202,0.361,Low,Medium,High,Neutral,0.265696,0.823746639487134,Very High,None,0.5527993278974268
7grWGhX8SHNmyGOkMNVMCt,There Was This Girl,2QMsj4XJ7ne2hojxt6v5eb,2019,0.877,0.616,2.56e-06,-4.223,127.981,0.94,High,Medium,Medium,Happy,0.57904,0.9303081331797098,Very High,Low,0.825111626635942
4e0FYxSROat25pH16zMTZI,Love Me,4Ga1P7PMIsmqEZqhYZQgDo,2019,0.538,0.719,0.0,-6.897,204.132,0.803,Medium,Fast,High,Happy,0.577357,0.8513102307305976,Very High,None,0.7212120461461194
2beS6dD5rovBxSA1zYoSHR,No Me Conoce - Remix,6nVcHLIgY5pE2YCl8ubca1,2019,0.787,0.804,0.0,-3.824,91.974,0.562,High,Slow,High,Neutral,0.4518480000000001,0.9420957783095512,Very High,None,0.7668691556619103
