track_id,track_name,artist_id,year,energy,danceability,instrumentalness,loudness,tempo,valence,energy_category,tempo_category,danceability_category,valence_category,danceability_valence_interaction,loudness_scaled,loudness_category,instrumentalness_category,custom_score
61uyGDPJ06MkxJtHgPmuyO,Company,1uNFoZAHBGtllmzznpCI3s,2015,0.797,0.561,0.0,-4.901,94.893,0.421,High,Slow,Medium,Neutral,0.236181,0.8930695099446382,Very High,None,0.6514139019889277
0k6DnZMLoEUH8NGD5zh2SE,Ayo,7bXgB6jMjp9ATFy66eO08Z,2015,0.563,0.823,0.0,-5.095,98.031,0.682,Medium,Slow,High,Happy,0.5612860000000001,0.8864397512131775,Very High,None,0.7354379502426355
0NJWhm3hUwIZSy5s0TGJ8q,The Story of Tonight,4aXXDj9aZnlshx7mzj3W1N,2015,0.237,0.494,0.0,-10.579,95.219,0.625,Low,Slow,Medium,Happy,0.3087499999999999,0.6990294580001367,High,None,0.5035058916000273
20GlDz2SYsXF8pzdxguxfe,"White Noise Sleeping Aid to Help My Baby Fall Asleep, Sleep Through the Night",4W12lEvVl5wectUtRNrvDh,2015,0.00189,0.179,0.279,-25.2,81.71,1e-05,Low,Slow,Low,Sad,1.79e-06,0.1993711981409336,Very Low,Low,0.0940492396281867
1fnULsZuORnAgCFFbM8nTZ,State of My Head,70BYFdaZbEKbeauJ670ysI,2015,0.94,0.486,0.0,-4.237,79.727,0.42,High,Slow,Medium,Neutral,0.20412,0.9157610552935548,Very High,None,0.6689522110587109
3zHq9ouUJQFQRf3cm1rRLu,"Love Me Like You Do - From ""Fifty Shades Of Grey""",0X2BH1fck6amBIoJhDVmmJ,2015,0.606,0.262,0.0,-6.646,189.857,0.275,Medium,Fast,Low,Sad,0.07205,0.8334358553755725,Very High,None,0.4655371710751145
0hy1SOTEn9ifXTzOwnCwEr,All Eyes on You (feat. Chris Brown & Nicki Minaj),20sxb77xiYeusSH8cVdatc,2015,0.658,0.589,0.0,-5.288,77.521,0.251,High,Slow,Medium,Sad,0.147839,0.8798441664957967,Very High,None,0.5799188332991594
5nN8BwAQDJDguq7Dpd3JQQ,Where Ya At (feat. Drake),1RyvyyTE3xzB2ZywiAwp0i,2015,0.453,0.813,0.0,-6.941,161.997,0.191,Medium,Fast,High,Sad,0.155283,0.8233545212220628,Very High,None,0.5695709042444126
1YekSxsAlGlYvm9zjLsKdh,Did I Mention,4JDI31jWR7BBBBzw9kmu7Z,2015,0.877,0.691,0.0,-2.954,161.935,0.968,High,Fast,Medium,Happy,0.6688879999999999,0.959606315357802,Very High,None,0.8604712630715604
71aT33Muvsuim800OqZ0st,Hablemos,2Lxa3SFNEW0alfRvtdXOul,2015,0.526,0.693,0.0,-4.328,85.012,0.576,Medium,Slow,Medium,Neutral,0.3991679999999999,0.9126512200123028,Very High,None,0.6659302440024605
1LoriJC05IrHIDwj3q0KC1,Hands To Myself,0C8ZW7ezQVs4URX5aX7Kqx,2015,0.507,0.811,2.14e-06,-7.161,111.016,0.438,Medium,Medium,High,Neutral,0.355218,0.8158362381245301,Very High,Low,0.642717247624906
0FHr4lDNfkrOd0oOAiJS1H,Mamma Song,2v7wIbCkIzxOfT3GnqCexD,2015,0.72,0.567,0.000609,-6.859,119.921,0.679,High,Medium,Medium,Happy,0.384993,0.8261567903765976,Very High,Low,0.6850813580753194
6ncNLU982iaD9WFb2gTwKd,Darling,3Y7Y2CNmpI13IevU3PuzCa,2015,0.681,0.72,0.0161,-8.962,99.002,0.424,High,Slow,High,Neutral,0.30528,0.7542888387670016,Very High,Low,0.6431077677534003
37G4GK7vIzFjGWsDTWcA85,Dynasty,0h3YCmvRJ2jqt4jFiR6nGL,2015,0.594,0.492,0.0,-4.403,123.768,0.304,Medium,Medium,Medium,Neutral,0.149568,0.9100881689563256,Very High,None,0.5541176337912651
1UYj8qTWjneZJDVjUMwMub,The Moment,5INjqkS1o8h1imAzPqGZBb,2015,0.827,0.547,0.101,-6.036,119.089,0.451,High,Medium,Medium,Neutral,0.246697,0.8542820039641856,Very High,Low,0.6544564007928372
5mhW03yGpDpkYHs9aZaxSE,Loving You Easy,6yJCxee7QumYr820xdIsjo,2015,0.585,0.721,2.42e-06,-4.184,99.0,0.355,Medium,Slow,High,Neutral,0.255955,0.9175722780397786,Very High,Low,0.6348144556079557
5ZManJDV3CexO66nRCkdiV,Break Up with Him,6y8XlgIV8BLlIg1tT1R10i,2015,0.632,0.617,0.0,-5.381,151.988,0.564,Medium,Fast,Medium,Neutral,0.3479879999999999,0.8766659831863851,Very High,None,0.6594331966372771
7q1rfAWSkb8AQpZCgEX3jq,Running on E,3tlXnStJ1fFhdScmQeLpuG,2015,0.343,0.724,0.559,-11.791,134.017,0.176,Medium,Medium,High,Sad,0.1274239999999999,0.6576105529355478,High,Medium,0.4784721105871096
3qDbBtbRv6eBls6q51pAL7,Ugly,1VPmR4DJC1PlOtd0IADAO0,2015,0.469,0.531,0.0116,-8.787,185.738,0.346,Medium,Fast,Medium,Neutral,0.183726,0.760269291230948,Very High,Low,0.5151038582461895
3nJYcY9yvKP8Oi2Ml8brXt,Right Hand Man,4aXXDj9aZnlshx7mzj3W1N,2015,0.413,0.68,0.0,-9.41,158.576,0.383,Medium,Fast,Medium,Neutral,0.26044,0.7389788804592987,High,None,0.5507957760918598
788NX6uCNEVuZW8x5BkQqM,Like Dat,46SHBwWsqBkxI7EeeBEQG7,2015,0.476,0.849,0.0,-8.455,134.955,0.482,Medium,Medium,High,Neutral,0.4092179999999999,0.7716150639054064,Very High,None,0.6485230127810813
1A7hIo1C8jacIQ5ZiCjc8g,Wild Night,44NX2ffIYHr6D4n7RaZF7A,2015,0.714,0.568,0.0,-7.139,146.338,0.955,High,Fast,Medium,Happy,0.5424399999999999,0.8165880664342834,Very High,None,0.7509676132868567
0fPHfNb0LwKGw3jCKzMk54,Changes,099toTcKJoywTosZr2hHjy,2015,0.369,0.679,0.00284,-10.979,110.195,0.354,Medium,Medium,Medium,Neutral,0.240366,0.6853598523682592,High,Low,0.5215219704736519
5IU7VALvsWfzC8W5rjLNT0,Problems,2gbT6GPXMis0OAkZbEQCYB,2015,0.746,0.587,2.17e-05,-5.435,125.429,0.313,High,Medium,Medium,Neutral,0.1837309999999999,0.8748205864260816,Very High,Low,0.6158141172852163
2yBMVrq96wb9OHbMdBs0lF,A Winter's Ball,3cR4rhS2hBWqI7rJEBacvN,2015,0.327,0.854,0.0,-10.834,131.352,0.688,Low,Medium,High,Happy,0.587552,0.6903150844098148,High,None,0.6480130168819629
4T0ScSPdQKmGvruK7pavNP,"Flex (Ooh, Ooh, Ooh)",5lHRUCqkQZCIWeX7xG4sYT,2015,0.607,0.726,0.0,-7.68,81.997,0.891,Medium,Slow,High,Happy,0.6468659999999999,0.7980999248171691,Very High,None,0.7519199849634339
4XLm8FNvaTlmTAZmSrrV82,Shots - Broiler Remix,53XhwfbYqKCa1cC15pYq2q,2015,0.782,0.73,0.11,-7.109,120.018,0.606,High,Medium,High,Happy,0.44238,0.8176132868566742,Very High,Low,0.7295226573713348
7Cu2COdH93MnuireuKNiS3,Streetcar,20wkVLutqVOYrc0kxFs7rA,2015,0.298,0.41,0.0,-11.796,109.651,0.142,Low,Medium,Medium,Sad,0.0582199999999999,0.6574396828651494,High,None,0.3644879365730299
1DrlLvlYd1FIjNavRm6NdX,Back Pocket,7pXu47GoqSYRajmBCjxdD6,2015,0.585,0.839,0.00278,-7.737,89.821,0.89,Medium,Slow,High,Happy,0.74671,0.7961520060146265,Very High,Low,0.7796804012029253
6o39Ln9118FKTMbM4BvcEy,Drown,1Ffb6ejR6Fe5IamqA5oRUF,2015,0.94,0.405,2.79e-05,-3.103,143.126,0.24,High,Fast,Medium,Sad,0.0972,0.9545143872599277,Very High,Low,0.6074028774519855
00UDmkyejOcUApEqpiB90i,Dead Batteries,1VPmR4DJC1PlOtd0IADAO0,2015,0.633,0.874,0.000106,-8.214,123.994,0.602,Medium,Medium,High,Happy,0.526148,0.7798510012986126,Very High,Low,0.7269202002597225
4PYYfhYIP7TyzxeMU4xvp3,Diemonds,1VPmR4DJC1PlOtd0IADAO0,2015,0.17,0.436,0.00116,-9.549,100.135,0.188,Low,Medium,Medium,Sad,0.081968,0.7342286925022213,High,Low,0.3671457385004443
2RqtfcLB7iOZj0zYB8Auhu,Jealous,4Rxn7Im3LGfyRkY2FlHhWi,2015,0.701,0.7,0.0,-3.834,93.003,0.38,High,Slow,High,Neutral,0.2659999999999999,0.9295331829676714,Very High,None,0.6661566365935343
5zMgWyXawwhTbCh74tiMxD,El Amor De Su Vida,1bfl0AU8SqmLkElptOprhC,2015,0.595,0.676,2.66e-06,-5.922,100.009,0.875,Medium,Medium,Medium,Happy,0.5915,0.8581778415692708,Very High,Low,0.7419355683138542
3eTgg18rKBD30Hef1gv0wz,Bundle of Joy,4kLvhMAuCloLxoP1aVM7Lr,2015,0.0766,0.312,0.488,-20.319,136.866,0.0493,Low,Medium,Low,Sad,0.0153815999999999,0.3661745608639191,Low,Medium,0.1983099121727838
3jjU4Pky1ja5J1onU6ei4T,The Vengeful One,3TOqt5oJwL9BE2NG9MEwDa,2015,0.967,0.238,1.18e-06,-2.602,170.128,0.58,High,Fast,Low,Neutral,0.13804,0.9716355683138542,Very High,Low,0.6524771136627708
2bz1WTXLHaFffolrF4GCml,Falling Apart,4RddZ3iHvSpGV4dvATac9X,2015,0.942,0.528,0.0,-2.825,110.061,0.42,High,Medium,Medium,Neutral,0.22176,0.9640147631740824,Very High,None,0.6917029526348165
6A2itXgDf96XHp9qR6oyPN,Meteor Shower,2hR4h1Cao2ueuI7Cx9c7V8,2015,0.488,0.512,5.1e-05,-10.31,170.017,0.141,Medium,Fast,Medium,Sad,0.0721919999999999,0.7082222677875744,High,Low,0.4524944535575148
11Rm75lU5EmETsTR22C0gT,Rolling Ocean Waves,2CgVSpL4tfbUuHmTGS7wF3,2015,0.85,0.155,0.982,-15.94,131.521,1e-05,High,Medium,Low,Sad,1.5500000000000002e-06,0.5158225685188983,High,High,0.3621670137037797
578Eooad7oUyn4stovZiPg,Good For You,0C8ZW7ezQVs4URX5aX7Kqx,2015,0.674,0.609,0.0,-6.484,88.945,0.228,High,Slow,Medium,Sad,0.138852,0.8389720456564829,Very High,None,0.5759944091312966
40gvh6jP5qxMJuMmF9lG9A,Baby Came Home 2 / Valentines,77SW9BnxLY8rJ0RciFqkHh,2015,0.499,0.21,0.00315,-9.754,74.094,0.108,Medium,Slow,Low,Sad,0.02268,0.7272230196158842,High,Low,0.3601946039231768
3NDPcoeno6oasqi6Hs75Ax,Alphabet Boy,63yrD80RY3RNEM2YDpUpO8,2015,0.85,0.654,4.6e-05,-5.719,154.962,0.52,High,Fast,Medium,Neutral,0.34008,0.8651151664274486,Very High,Low,0.7117230332854897
4uQ7wYsuL0DryknoDc11Hk,Norf Norf,68kEuyFKyqrdQQLLsmiatm,2015,0.549,0.925,0.000154,-6.572,100.014,0.0904,Medium,Medium,High,Sad,0.08362,0.8359647324174698,Very High,Low,0.604542946483494
55Q46o5adtSobImSKrrlqW,Top,4O15NlyKLIASxsJ0PrXPfz,2015,0.762,0.776,0.0,-4.356,120.039,0.678,High,Medium,High,Happy,0.526128,0.9116943476180712,Very High,None,0.7751388695236142
2zhk0kypGeOPsaaZcjyc14,Burning House,5WRElKaZsn1tGnrgmJVAeO,2015,0.253,0.728,1.11e-05,-8.427,140.923,0.457,Low,Fast,High,Neutral,0.332696,0.7725719362996377,Very High,Low,0.5504143872599275
46CA1H0T1r7u5lDUtVveAh,"FUCKING YOUNG / PERFECT (feat. Charlie Wilson, Chaz Bundick, Sydney Bennett & Kali Uchis)",4V8LLVI7PbaPR0K2TGSxFF,2015,0.705,0.232,6.6e-05,-6.928,74.28,0.352,High,Slow,Low,Neutral,0.081664,0.8237987834050988,Very High,Low,0.4986097566810197
2G9lekfCh83S0lt2yfffBz,Farmer Refuted,4lSm9vkdpKSs1O8nKflRaB,2015,0.409,0.795,0.0,-8.334,77.879,0.577,Medium,Slow,High,Neutral,0.458715,0.7757501196090493,Very High,None,0.6401500239218099
7mnk9W0umx7q4Vo4FjtOot,Fire on the Horizon,5SXEylV07TC57eanSxxg4R,2015,0.735,0.736,0.019,-6.448,143.01,0.692,High,Fast,High,Happy,0.509312,0.8402023101633518,Very High,Low,0.7455904620326703
226PUvIuxGdceSijXXZRRz,Complicated,1QRj3hoop9Mv5VvHQkwPEp,2015,0.355,0.657,0.000425,-12.047,74.99,0.0808,Medium,Slow,Medium,Sad,0.0530856,0.6488620053311462,High,Low,0.4358224010662292
7yoBjKO6cCnK3zV8gr1k4e,Lydia,2pqd3HsfsvcBGtHvPOg6eg,2015,0.706,0.417,0.000572,-4.652,127.884,0.512,High,Medium,Medium,Neutral,0.213504,0.901578839450482,Very High,Low,0.6099157678900964
3s9itRgJYcKhem01P17865,Say No to This,4H3e5t5utgPvj6Nsuda5QF,2015,0.535,0.754,0.0,-8.156,81.035,0.395,Medium,Slow,High,Neutral,0.29783,0.7818330941152347,Very High,None,0.6150666188230469
47Obor5zpUwTRLEQIX9woV,Beef,7e7nmtA3OQEUdVjn5rG3Tz,2015,0.752,0.781,0.0,-5.511,117.091,0.774,High,Medium,High,Happy,0.6044940000000001,0.8722233613560249,Very High,None,0.790244672271205
52ioLaTnO2J7BWY8UN2n9D,Round Here Buzz,2IvkS5MXK0vPGnwyJsrEyV,2015,0.441,0.638,1.33e-05,-9.064,76.078,0.474,Medium,Slow,Medium,Neutral,0.302412,0.7508030893308728,Very High,Low,0.5703106178661745
5fsQSDifYpjfbCqvZKPVBj,She's Kinda Hot,5Rl15oVamLq7FbSb0NNBNy,2015,0.909,0.665,0.0,-4.806,118.03,0.891,High,Medium,Medium,Happy,0.592515,0.8963160412822091,Very High,None,0.8287632082564418
6Td1fmxCMN8da8NhlnI6M3,Missing You,4SfGzWmeoNPKIOmiyc7Pav,2015,0.427,0.614,2.49e-05,-10.531,131.868,0.342,Medium,Medium,Medium,Neutral,0.209988,0.700669810675962,High,Low,0.5165839621351924
6Ntz1uQoMF8L2E4w518BFp,Lone Digger,37J1PlAkhRK7yrZUtqaUpQ,2015,0.938,0.767,0.0193,-4.433,123.99,0.868,High,Medium,High,Happy,0.665756,0.9090629485339348,Very High,Low,0.863412589706787
300DUx4tdtCdGEUXR032jA,"Palace/Curse (feat. Tyler, The Creator & Steve Lacy)",7GN9PivdemQRKjDt4z5Zv8,2015,0.625,0.447,0.000727,-8.212,67.104,0.261,Medium,Slow,Medium,Sad,0.116667,0.779919349326772,Very High,Low,0.5115838698653544
7HbJiOw9TePjIcvvHCeWRc,Shake Back,46SHBwWsqBkxI7EeeBEQG7,2015,0.902,0.628,0.0,-4.855,170.01,0.606,High,Fast,Medium,Happy,0.380568,0.894641514592304,Very High,None,0.7443283029184609
5Q6fh8OEhBYepJaORz9lxe,Daddy Issues (Remix) feat. Syd,77SW9BnxLY8rJ0RciFqkHh,2015,0.533,0.623,0.00717,-8.164,84.982,0.247,Medium,Slow,Medium,Sad,0.153881,0.7815597020025973,Very High,Low,0.5382119404005195
2W9u3whoCkQYOUbmnSrHi1,What'd I Miss,3twuAojvYNrlWZpMkxLm3P,2015,0.577,0.539,0.0,-7.763,177.787,0.319,Medium,Fast,Medium,Neutral,0.171941,0.7952634816485544,Very High,None,0.5447526963297109
733tju3KUeatsbjcTRQ04i,Yorktown (The World Turned Upside Down),3UUJfRbrA2nTbcg4i0MOwu,2015,0.883,0.76,0.0,-5.397,98.012,0.51,High,Slow,High,Neutral,0.3876,0.87611919896111,Very High,None,0.7514738397922219
2wqXQjOmQ9KoBm9Ssgt4Fo,Peter Pan,3RqBeV12Tt7A8xH3zBDDUF,2015,0.659,0.514,0.0,-6.142,76.483,0.463,High,Slow,Medium,Neutral,0.237982,0.8506595584717381,Very High,None,0.6048319116943477
388jD8ko9cvFM9cd9TYDrl,ROS,4LLpKhyESsyAXpc4laK94U,2015,0.448,0.535,0.0,-8.919,120.554,0.284,Medium,Medium,Medium,Sad,0.15194,0.7557583213724284,Very High,None,0.4946516642744857
3sYDVtqO35oRSOIMx7dOqR,Freak,00FQb4jTyendYWaN8pK0wa,2015,0.43,0.287,0.000579,-10.014,93.984,0.109,Medium,Slow,Low,Sad,0.031283,0.7183377759551637,High,Low,0.3645175551910327
3iAD903jI8tHlM6Cn1zMax,Hold My Hand,4ScCswdRlyA23odg9thgIO,2015,0.823,0.642,0.0,-5.717,122.977,0.431,High,Medium,Medium,Neutral,0.276702,0.865183514455608,Very High,None,0.6791367028911216
2uZWffKoemZDI0gHcBEcDc,On & On,2sf28o6euxEDpYkG9dMtuM,2015,0.694,0.457,0.0,-4.741,174.119,0.425,High,Fast,Medium,Neutral,0.194225,0.8985373521973892,Very High,None,0.5965574704394778
1mGO8rwCE9zk7H06OxcU5m,History Has Its Eyes on You,6sLwRSXSUF5JTUnQaFenyj,2015,0.373,0.438,0.0,-9.769,77.415,0.274,Medium,Slow,Medium,Sad,0.120012,0.7267104094046887,High,None,0.4384920818809378
2ACys0pX0SjmpQmQWzp7wt,Jersey,1RyvyyTE3xzB2ZywiAwp0i,2015,0.526,0.758,0.000457,-10.81,146.054,0.312,Medium,Fast,High,Neutral,0.236496,0.6911352607477275,High,Low,0.5751270521495455
1mhVXWduD8ReDwusfaHNwU,Tell Your Friends,1Xyo4u8uXC1ZmMpatF05PJ,2015,0.454,0.583,0.0,-11.091,74.64,0.309,Medium,Slow,Medium,Neutral,0.1801469999999999,0.6815323627913334,High,None,0.5019564725582667
3WjyiSbfR74pjWXQ3IaFKJ,Impatient,3KV3p5EY4AvKxOlhGHORLg,2015,0.4,0.697,0.0,-5.888,179.007,0.443,Medium,Fast,Medium,Neutral,0.3087709999999999,0.8593397580479804,Very High,None,0.5917179516095961
6hbwFerDj55bMGZZvcInze,Bottoms Up - Remix,5q8HGNo0BjLWaTAhRtbwxa,2015,0.755,0.558,0.0,-5.509,169.987,0.307,High,Fast,Medium,Neutral,0.171306,0.8722917093841843,Very High,None,0.6073583418768369
6ZA3Q8Dj5BrnmOsT300DCh,Ice Cream Man,5LHRHt1k9lMyONurDHEdrp,2015,0.67,0.902,0.0,-4.074,144.07,0.39,High,Fast,High,Neutral,0.35178,0.9213314195885448,Very High,None,0.719866283917709
4iLPK8QnOvqm0Azbsk2GDn,Don't It,1By9QBFnjZAoI83BZppHlt,2015,0.826,0.572,0.0,-4.475,90.968,0.713,High,Slow,Medium,Happy,0.4078359999999999,0.9076276399425878,Very High,None,0.7378755279885176
07m8PuXxxv5J4qPEDq6ZkK,Brand New,4AapPt7H6bGH4i7chTulpI,2015,0.934,0.555,0.0,-5.04,144.874,0.422,High,Fast,Medium,Neutral,0.23421,0.8883193219875607,Very High,None,0.6831638643975122
2gq9iG0maBxkuZI7yfGJuv,Overtime,2EMAnMvWE2eb56ToJVfCWs,2015,0.497,0.657,0.0,-7.689,106.049,0.593,Medium,Medium,Medium,Neutral,0.389601,0.7977923586904518,Very High,None,0.6291584717380904
3u1bKblfqeghD3grk3Le2w,In This Love,5SXEylV07TC57eanSxxg4R,2015,0.665,0.8,0.119,-6.31,89.499,0.778,High,Slow,High,Happy,0.6224000000000001,0.8449183241063496,Very High,Low,0.7697336648212699
6mH3qVIeOsnQIAho5eWwhH,Cups (Pitch Perfect’s “When I’m Gone”) - Pop Version,6xfqnpe2HnLVUaYXs2F8YS,2015,0.455,0.878,0.0049,-8.843,129.954,0.797,Medium,Medium,High,Happy,0.699766,0.7583555464424852,Very High,Low,0.728071109288497
7px4t7HGiuMUvFkEOpZEwp,Song for Another Time,6y8XlgIV8BLlIg1tT1R10i,2015,0.804,0.498,0.0,-3.995,166.054,0.697,High,Fast,Medium,Happy,0.3471059999999999,0.9240311667008408,Very High,None,0.7094562333401682
2T3XExryIariqO0fIfXOdw,Lay Me Down (feat. John Legend),2wY79sveU1sp5g7SokKOiI,2015,0.19,0.469,0.0,-11.138,125.103,0.325,Low,Medium,Medium,Neutral,0.152425,0.6799261841295878,High,None,0.4054352368259175
5InOp6q2vvx0fShv3bzFLZ,Know Yourself,3TVXtAsR1Inumwj472S9r4,2015,0.412,0.72,0.0,-8.687,114.408,0.179,Medium,Medium,High,Sad,0.12888,0.7636866926389174,Very High,None,0.5164873385277835
0jOnZhF75V68VsBObWx2XO,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)",436sYg6CZhNefQJogaXeK0,2015,0.0161,0.169,0.86,-31.034,128.143,0.0573,Low,Medium,Low,Sad,0.0096837,0.0,Very Low,High,0.06905
5io1ngnNKAqFziQjdtzKGi,Middle Finger,4aN7T7NNFFMRJgVbRPne8q,2015,0.656,0.686,0.0,-6.012,127.985,0.397,Medium,Medium,Medium,Neutral,0.272342,0.8551021803020984,Very High,None,0.6400704360604197
3lXyAQ0kekAvY5LodpWmUs,Ten Duel Commandments,4aXXDj9aZnlshx7mzj3W1N,2015,0.516,0.887,0.0,-8.187,77.977,0.828,Medium,Slow,High,Happy,0.734436,0.7807736996787643,Very High,None,0.7582547399357529
2TIgwzoxcj1VIX1Y43OhMG,Teeth (Interlude),15UsOTVnJzReFVN1VCnxy4,2015,0.715,0.534,0.0811,-2.305,127.608,0.0898,High,Medium,Medium,Sad,0.0479532,0.9817852504955232,Very High,Low,0.5577570500991047
5uqphUYsR45kPYplrYSAQh,Throw Sum Mo,7iZtZyCzp3LItcw1wtPI3D,2015,0.627,0.858,0.000198,-7.91,142.061,0.594,Medium,Fast,High,Neutral,0.509652,0.7902399015788395,Very High,Low,0.7206979803157679
3bT9fp9mM5HDWE2BEI0yhP,Te La Pasas feat. EP,0c2yelD6HE33WZYXbn8CEJ,2015,0.916,0.816,0.0,-3.213,116.143,0.961,High,Medium,High,Happy,0.7841759999999999,0.9507552457111612,Very High,None,0.9042010491422322
5Z3zRrMIJk7CVpfcLsM9wD,King,5vBSrE1xujD2FXYRarbAXc,2015,0.857,0.56,0.0,-4.145,119.975,0.432,High,Medium,Medium,Neutral,0.24192,0.9189050645888868,Very High,None,0.6740310129177773
2kjPvFgVIGki2BRlOHvQQr,Bad Mother F*cker,6TIYQ3jFPwQSRmorSezPxX,2015,0.86,0.631,5.83e-06,-4.994,181.868,0.382,High,Fast,Medium,Neutral,0.241042,0.8898913266352266,Very High,Low,0.6777782653270453
28wmzW39UTv4iYCKKkhIQP,coffee,360IAlyVv4PCEVjgyMZrxK,2015,0.618,0.556,0.000351,-7.471,80.985,0.121,Medium,Slow,Medium,Sad,0.067276,0.805242293759825,Very High,Low,0.5125984587519651
2ISSQPb9LHHiV6ng2NXosL,Beautiful Now,2qxJFvFYMEDqd7ui6kSAcq,2015,0.832,0.628,1.46e-05,-4.126,128.003,0.56,High,Medium,Medium,Neutral,0.35168,0.9195543708564008,Very High,Low,0.7203108741712801
1NZWiuy0mlnsrcYL2dhKt6,Love Broke Thru,5VX8hxrcfJWwaTLiqGUHG3,2015,0.893,0.671,0.0,-3.984,102.979,0.544,High,Medium,Medium,Neutral,0.365024,0.9244070808557172,Very High,None,0.7454314161711435
0IabpxMpUV7waD7U4uDIMJ,Impossible,0Y5tJX1MQlPlqiwlOH1tJY,2015,0.465,0.497,2.52e-05,-8.529,147.949,0.295,Medium,Fast,Medium,Sad,0.146615,0.769086186863509,Very High,Low,0.4929172373727017
1azvKxDb5Vkph2KR7aq1Cx,Choice Is Yours (with Slightly Stoopid),5SXEylV07TC57eanSxxg4R,2015,0.704,0.708,0.12,-6.826,169.98,0.646,High,Fast,High,Happy,0.457368,0.8272845328412276,Very High,Low,0.7153569065682455
7EsSVPxaYoAZjQwhspJBs2,"Who Lives, Who Dies, Who Tells Your Story",3UUJfRbrA2nTbcg4i0MOwu,2015,0.326,0.353,0.0,-9.687,75.5,0.156,Low,Slow,Low,Sad,0.055068,0.7295126785592236,High,None,0.3723025357118447
2rMFawCg4BW65jzbwztXAV,Oh My Dis Side (feat. Quavo),0Y5tJX1MQlPlqiwlOH1tJY,2015,0.623,0.459,0.0,-4.45,126.014,0.205,Medium,Medium,Medium,Sad,0.094095,0.90848199029458,Very High,None,0.526396398058916
6SHI6STEW51cQkAXBRpLNj,Your Obedient Servant,3cR4rhS2hBWqI7rJEBacvN,2015,0.37,0.736,0.0,-11.072,165.908,0.619,Medium,Fast,High,Happy,0.455584,0.6821816690588477,High,None,0.6044863338117695
4AKUOaCRcoKTFnVI9LtsrN,White Gloves,2mVVjNmdjXZZDvhgQWiakk,2015,0.3,0.635,0.829,-13.957,91.452,0.772,Low,Slow,Medium,Happy,0.49022,0.583589638438931,High,High,0.5752179276877862
72Bz4ciRZPBcVSw0nrZDHi,Do It Again,1BhWF9W2PngtPSyobKg0rP,2015,0.564,0.712,0.0,-6.527,95.95,0.411,Medium,Slow,High,Neutral,0.2926319999999999,0.837502563051056,Very High,None,0.6248505126102112
1OHoBC4icbuNhpSxP400sv,Preach,3TVXtAsR1Inumwj472S9r4,2015,0.51,0.605,8.8e-05,-8.094,65.255,0.389,Medium,Slow,Medium,Neutral,0.235345,0.7839518829881759,Very High,Low,0.5630403765976352
4OMj5QWwvYSUs9O0hsymts,Friends in Low Places,6RuIbUAQK9fmBq08AbY6XE,2015,0.655,0.553,0.0,-5.837,107.739,0.624,Medium,Medium,Medium,Happy,0.345072,0.8610826327660448,Very High,None,0.657866526553209
1QUMpZT7HG6sO3RiBu1LAJ,haunt me (x 3),2cAvReLDmjFQtCJFDJbHBU,2015,0.613,0.566,0.799,-10.118,110.886,0.219,Medium,Medium,Medium,Sad,0.123954,0.7147836784908755,High,High,0.520756735698175
22jnEneSABg4vRCR1vow7F,Violet,20wkVLutqVOYrc0kxFs7rA,2015,0.425,0.688,0.00548,-8.134,129.975,0.179,Medium,Medium,Medium,Sad,0.1231519999999999,0.7825849224249881,Very High,Low,0.5139169844849976
1yYE8EyuIV0rrvQ1bA2Fyf,Happy Song,1Ffb6ejR6Fe5IamqA5oRUF,2015,0.924,0.295,0.00462,-3.407,171.941,0.219,High,Fast,Low,Sad,0.064605,0.9441254869797008,Very High,Low,0.5630750973959402
1iRvhKiXRElIH2Uf4gd95P,Dueles,1mX1TWKpNxDSAH16LgDfiR,2015,0.834,0.531,0.0,-3.944,142.026,0.526,High,Fast,Medium,Neutral,0.279306,0.9257740414189052,Very High,None,0.684454808283781
